date,product_id,product_name,price,demand,day_of_week,discount,rating,sentiment_score,competitor_price
2023-05-11,P9,DSLR Camera,505.52,5,Thursday,10,3.82,0.21,503.98
2023-04-08,P9,DSLR Camera,505.13,5,Saturday,10,3.67,0.06,528.1
2024-04-29,P9,DSLR Camera,567.02,5,Monday,0,3.81,0.24,590.98
2024-03-05,P9,DSLR Camera,488.86,5,Tuesday,15,4.84,0.99,475.57
2023-04-01,P9,DSLR Camera,564.63,5,Saturday,0,4.23,0.55,553.74
2023-12-21,P9,DSLR Camera,518.58,5,Thursday,10,3.9,0.31,531.87
2023-01-26,P9,DSLR Camera,459.15,5,Thursday,20,4.05,0.36,443.2
2023-08-15,P9,DSLR Camera,556.96,5,Tuesday,0,4.27,0.6,540.42
2024-06-05,P9,DSLR Camera,498.0,5,Wednesday,15,4.32,0.58,518.34
2024-05-15,P9,DSLR Camera,576.18,5,Wednesday,0,4.47,0.68,571.73
2024-01-26,P9,DSLR Camera,565.25,5,Friday,0,3.89,0.22,548.67
2024-09-21,P9,DSLR Camera,521.97,5,Saturday,10,4.1,0.49,538.03
2024-04-17,P9,DSLR Camera,553.5,5,Wednesday,5,4.48,0.67,565.74
2024-06-28,P9,DSLR Camera,475.95,5,Friday,15,4.06,0.34,463.62
2023-12-02,P9,DSLR Camera,450.88,5,Saturday,20,4.04,0.42,448.1
2024-09-04,P9,DSLR Camera,553.33,5,Wednesday,5,3.99,0.23,553.42
2024-10-24,P9,DSLR Camera,541.49,5,Thursday,5,3.76,0.2,547.32
2023-07-30,P9,DSLR Camera,443.01,5,Sunday,20,4.38,0.61,421.95
2023-12-07,P9,DSLR Camera,539.11,5,Thursday,5,3.67,0.19,512.45
2024-06-02,P9,DSLR Camera,468.21,5,Sunday,20,4.46,0.56,485.97
2023-05-29,P9,DSLR Camera,556.17,5,Monday,5,4.33,0.61,526.7
2023-07-25,P9,DSLR Camera,539.95,5,Tuesday,5,4.51,0.72,547.15
2024-12-30,P9,DSLR Camera,566.72,5,Monday,0,4.22,0.44,567.0
2024-10-11,P9,DSLR Camera,541.53,5,Friday,5,3.87,0.32,559.71
2024-03-26,P9,DSLR Camera,501.87,5,Tuesday,10,4.71,0.78,524.84
2024-10-12,P9,DSLR Camera,478.63,5,Saturday,15,4.28,0.57,505.82
2024-05-24,P9,DSLR Camera,483.34,5,Friday,15,4.58,0.8,464.33
2023-11-09,P9,DSLR Camera,488.11,5,Thursday,15,4.73,0.74,472.83
2024-08-02,P9,DSLR Camera,485.23,5,Friday,15,4.84,0.9,488.35
2023-03-04,P9,DSLR Camera,555.87,5,Saturday,5,3.75,0.22,584.65
2023-03-18,P9,DSLR Camera,512.68,5,Saturday,10,4.78,0.92,518.44
2023-09-18,P9,DSLR Camera,547.31,5,Monday,5,4.83,0.85,556.83
2024-06-22,P9,DSLR Camera,524.84,5,Saturday,10,4.73,0.79,510.58
2024-03-31,P9,DSLR Camera,512.97,5,Sunday,10,4.84,0.9,489.05
2023-06-24,P9,DSLR Camera,531.0,5,Saturday,5,3.74,0.09,508.57
2024-06-07,P9,DSLR Camera,560.41,5,Friday,0,3.91,0.27,590.17
2023-11-22,P9,DSLR Camera,499.8,5,Wednesday,15,4.82,0.95,521.3
2023-11-16,P9,DSLR Camera,465.94,5,Thursday,20,4.89,0.87,479.61
2023-07-10,P9,DSLR Camera,504.48,5,Monday,10,4.47,0.57,502.37
2023-12-18,P9,DSLR Camera,466.25,5,Monday,20,4.78,0.76,476.87
2023-09-24,P9,DSLR Camera,524.41,5,Sunday,10,4.99,0.94,522.28
2023-07-21,P9,DSLR Camera,468.57,5,Friday,20,3.79,0.14,456.95
2023-11-15,P9,DSLR Camera,484.91,5,Wednesday,15,4.19,0.43,504.73
2023-12-05,P9,DSLR Camera,547.06,5,Tuesday,5,4.46,0.56,519.93
2023-01-24,P9,DSLR Camera,539.27,5,Tuesday,5,3.98,0.42,514.68
2023-05-03,P9,DSLR Camera,456.62,5,Wednesday,20,4.23,0.46,464.37
2023-11-24,P9,DSLR Camera,527.26,5,Friday,10,3.6,0.15,497.44
2023-07-24,P9,DSLR Camera,585.47,5,Monday,0,4.13,0.39,581.32
2024-03-05,P9,DSLR Camera,499.05,5,Tuesday,15,4.28,0.58,477.32
2023-05-17,P9,DSLR Camera,458.25,5,Wednesday,20,3.88,0.32,476.8
2024-11-15,P9,DSLR Camera,486.1,5,Friday,15,3.96,0.22,472.58
2023-11-21,P9,DSLR Camera,536.48,5,Tuesday,5,3.67,0.06,510.01
2023-04-10,P9,DSLR Camera,481.13,5,Monday,15,4.91,1.02,457.89
2024-11-24,P9,DSLR Camera,498.99,5,Sunday,15,3.66,0.05,477.38
2024-03-11,P9,DSLR Camera,511.96,5,Monday,10,4.97,1.04,519.83
2023-05-28,P9,DSLR Camera,516.38,5,Sunday,10,4.81,0.78,512.87
2023-02-19,P9,DSLR Camera,557.11,5,Sunday,0,4.02,0.27,566.76
2023-12-18,P9,DSLR Camera,448.76,5,Monday,20,3.81,0.24,439.7
2023-04-05,P9,DSLR Camera,543.89,5,Wednesday,5,4.44,0.67,553.68
2023-11-15,P9,DSLR Camera,502.49,5,Wednesday,10,4.6,0.73,482.58
2023-07-29,P9,DSLR Camera,460.12,5,Saturday,20,4.46,0.58,449.52
2024-10-06,P9,DSLR Camera,523.01,5,Sunday,10,4.05,0.27,527.72
2024-02-07,P9,DSLR Camera,459.6,5,Wednesday,20,4.48,0.6,469.77
2023-07-04,P9,DSLR Camera,495.12,5,Tuesday,15,3.88,0.33,509.59
2023-03-24,P9,DSLR Camera,476.71,5,Friday,15,4.56,0.63,483.39
2023-11-20,P9,DSLR Camera,489.34,5,Monday,15,4.84,0.82,514.91
2024-03-17,P9,DSLR Camera,546.07,5,Sunday,5,4.83,0.95,520.95
2024-04-11,P9,DSLR Camera,467.71,5,Thursday,20,4.65,0.7,445.67
2023-06-27,P9,DSLR Camera,509.42,5,Tuesday,10,4.98,0.93,486.49
2023-07-26,P9,DSLR Camera,515.96,5,Wednesday,10,3.56,0.1,508.24
2024-04-16,P9,DSLR Camera,568.62,5,Tuesday,0,4.08,0.45,548.06
2024-07-25,P9,DSLR Camera,561.19,5,Thursday,0,3.92,0.35,575.89
2024-06-19,P9,DSLR Camera,528.9,5,Wednesday,5,3.77,0.22,556.3
2023-01-05,P9,DSLR Camera,464.44,5,Thursday,20,4.56,0.7,454.79
2024-10-05,P9,DSLR Camera,500.82,5,Saturday,10,4.33,0.62,476.26
2023-10-13,P9,DSLR Camera,512.12,5,Friday,10,4.61,0.68,540.34
2024-08-07,P9,DSLR Camera,484.2,5,Wednesday,15,4.24,0.44,475.54
2024-06-15,P9,DSLR Camera,476.16,5,Saturday,15,3.71,0.05,494.56
2023-11-07,P9,DSLR Camera,500.02,5,Tuesday,15,4.94,0.99,521.67
2024-12-12,P9,DSLR Camera,525.65,5,Thursday,10,4.28,0.59,542.36
2023-04-05,P9,DSLR Camera,497.9,5,Wednesday,15,4.49,0.6,521.17
2024-02-10,P9,DSLR Camera,547.1,5,Saturday,5,3.89,0.19,547.3
2023-04-21,P9,DSLR Camera,569.48,5,Friday,0,4.2,0.56,582.29
2024-05-26,P9,DSLR Camera,525.19,5,Sunday,10,4.53,0.64,513.56
2024-12-04,P9,DSLR Camera,545.43,5,Wednesday,5,4.77,0.85,552.06
2024-02-16,P9,DSLR Camera,447.28,5,Friday,20,3.74,0.21,451.29
2023-10-11,P9,DSLR Camera,529.47,5,Wednesday,10,3.66,0.17,537.69
2023-05-17,P9,DSLR Camera,458.48,5,Wednesday,20,4.92,0.99,435.05
2024-04-12,P9,DSLR Camera,462.58,5,Friday,20,4.47,0.68,489.73
2023-01-06,P9,DSLR Camera,451.41,5,Friday,20,4.28,0.58,421.57
2024-04-18,P9,DSLR Camera,452.21,5,Thursday,20,4.14,0.42,467.74
2024-10-24,P9,DSLR Camera,586.71,5,Thursday,0,4.13,0.36,610.42
2024-07-01,P9,DSLR Camera,569.75,5,Monday,0,3.53,-0.05,568.15
2024-12-03,P9,DSLR Camera,572.68,5,Tuesday,0,4.67,0.75,588.86
2023-03-29,P9,DSLR Camera,489.36,5,Wednesday,15,4.98,1.03,487.62
2023-07-05,P9,DSLR Camera,583.88,5,Wednesday,0,4.62,0.66,597.81
2023-12-27,P9,DSLR Camera,459.43,5,Wednesday,20,4.29,0.52,436.11
2023-02-22,P9,DSLR Camera,543.23,5,Wednesday,5,4.58,0.75,542.1
2024-02-06,P9,DSLR Camera,523.15,5,Tuesday,10,3.68,0.22,536.7
2024-03-06,P9,DSLR Camera,539.25,5,Wednesday,5,4.83,0.89,543.89
2024-12-10,P9,DSLR Camera,459.65,5,Tuesday,20,4.31,0.61,454.01
2023-04-25,P9,DSLR Camera,555.74,5,Tuesday,5,3.77,0.22,534.66
2024-09-04,P9,DSLR Camera,574.58,5,Wednesday,0,3.71,0.05,589.49
2023-12-18,P9,DSLR Camera,502.28,5,Monday,10,3.81,0.21,481.2
2024-10-29,P9,DSLR Camera,451.71,5,Tuesday,20,4.71,0.79,479.75
2024-05-02,P9,DSLR Camera,482.09,5,Thursday,15,4.28,0.42,506.74
2023-05-18,P9,DSLR Camera,473.93,5,Thursday,15,4.36,0.48,489.81
2023-12-25,P9,DSLR Camera,563.9,5,Monday,0,4.37,0.59,584.85
2023-03-31,P9,DSLR Camera,543.8,5,Friday,5,4.76,0.9,549.36
2023-02-02,P9,DSLR Camera,532.74,5,Thursday,5,4.05,0.3,551.52
2024-11-11,P9,DSLR Camera,472.65,5,Monday,15,4.64,0.82,449.16
2024-02-07,P9,DSLR Camera,507.43,5,Wednesday,10,4.9,0.98,507.48
2023-04-19,P9,DSLR Camera,476.73,5,Wednesday,15,4.3,0.5,505.36
2023-08-01,P9,DSLR Camera,456.31,5,Tuesday,20,3.98,0.31,427.06
2023-08-22,P9,DSLR Camera,561.85,5,Tuesday,0,4.01,0.32,576.24
2024-07-06,P9,DSLR Camera,530.75,5,Saturday,5,4.51,0.73,540.46
2024-03-04,P9,DSLR Camera,529.21,5,Monday,5,4.08,0.33,543.17
2023-07-10,P9,DSLR Camera,533.9,5,Monday,5,4.23,0.49,521.82
2023-01-08,P9,DSLR Camera,524.13,5,Sunday,10,4.98,0.95,549.78
2024-07-01,P9,DSLR Camera,559.49,5,Monday,0,4.72,0.85,533.8
2024-07-22,P9,DSLR Camera,529.25,5,Monday,10,3.9,0.36,553.95
2023-01-25,P9,DSLR Camera,464.25,5,Wednesday,20,3.82,0.29,451.22
2023-04-22,P9,DSLR Camera,442.66,5,Saturday,20,4.03,0.45,448.19
2024-10-19,P9,DSLR Camera,504.64,5,Saturday,10,4.55,0.78,526.47
2024-04-07,P9,DSLR Camera,583.31,5,Sunday,0,4.28,0.55,569.42
2024-04-28,P9,DSLR Camera,478.48,5,Sunday,15,3.68,0.16,491.51
2024-05-25,P9,DSLR Camera,533.77,5,Saturday,5,4.22,0.43,515.18
2024-02-29,P9,DSLR Camera,448.13,5,Thursday,20,3.63,0.16,458.4
2023-03-28,P9,DSLR Camera,534.33,5,Tuesday,5,4.6,0.66,557.93
2023-01-24,P9,DSLR Camera,479.66,5,Tuesday,15,3.95,0.22,479.14
2024-03-28,P9,DSLR Camera,563.92,5,Thursday,0,4.72,0.73,559.72
2023-10-09,P9,DSLR Camera,454.18,5,Monday,20,4.16,0.34,463.97
2023-05-21,P9,DSLR Camera,562.52,5,Sunday,0,4.77,0.76,557.88
2024-01-03,P9,DSLR Camera,517.07,5,Wednesday,10,4.79,0.77,527.65
2023-05-26,P9,DSLR Camera,456.51,5,Friday,20,4.82,0.93,428.71
2024-12-24,P9,DSLR Camera,450.09,5,Tuesday,20,4.1,0.35,421.63
2024-10-01,P9,DSLR Camera,523.42,5,Tuesday,10,4.56,0.63,498.27
2023-12-09,P9,DSLR Camera,576.55,5,Saturday,0,3.87,0.31,604.75
2023-12-29,P9,DSLR Camera,522.21,5,Friday,10,5.0,0.91,523.41
2024-07-01,P9,DSLR Camera,444.42,5,Monday,20,3.8,0.19,424.56
2023-10-09,P9,DSLR Camera,567.6,5,Monday,0,4.45,0.67,558.63
2024-03-17,P9,DSLR Camera,542.81,5,Sunday,5,3.72,0.24,566.16
2024-12-29,P9,DSLR Camera,512.11,5,Sunday,10,4.01,0.41,538.56
2024-07-09,P9,DSLR Camera,583.78,5,Tuesday,0,4.32,0.48,570.88
2023-05-17,P9,DSLR Camera,464.96,5,Wednesday,20,3.87,0.23,461.34
2023-11-17,P9,DSLR Camera,463.82,5,Friday,20,3.87,0.2,437.01
2023-05-20,P9,DSLR Camera,529.55,5,Saturday,10,4.38,0.55,527.1
2023-12-17,P9,DSLR Camera,513.15,5,Sunday,10,4.01,0.32,505.29
2024-07-18,P9,DSLR Camera,535.42,5,Thursday,5,4.76,0.84,548.0
2023-03-09,P9,DSLR Camera,476.42,5,Thursday,15,3.64,0.04,502.68
2023-02-15,P9,DSLR Camera,572.29,5,Wednesday,0,3.83,0.28,544.74
2024-01-14,P9,DSLR Camera,471.09,5,Sunday,15,3.79,0.2,450.38
2023-07-23,P9,DSLR Camera,512.39,5,Sunday,10,4.14,0.51,520.53
2023-09-25,P9,DSLR Camera,581.73,5,Monday,0,3.78,0.11,595.93
2023-06-02,P9,DSLR Camera,582.1,5,Friday,0,4.88,0.88,583.36
2023-06-27,P9,DSLR Camera,442.46,5,Tuesday,20,4.78,0.92,460.69
2023-02-17,P9,DSLR Camera,557.41,5,Friday,5,4.72,0.81,544.24
2023-04-09,P9,DSLR Camera,521.22,5,Sunday,10,4.3,0.44,524.53
2023-04-14,P9,DSLR Camera,552.59,5,Friday,5,3.74,0.26,524.84
2024-05-04,P9,DSLR Camera,454.19,5,Saturday,20,3.69,0.04,431.17
2023-11-29,P9,DSLR Camera,526.78,5,Wednesday,10,4.75,0.87,549.37
2024-09-09,P9,DSLR Camera,562.8,5,Monday,0,4.7,0.79,535.66
2023-10-15,P9,DSLR Camera,500.51,5,Sunday,10,4.83,0.88,522.61
2024-02-18,P9,DSLR Camera,555.78,5,Sunday,5,3.73,0.12,540.26
2024-02-24,P9,DSLR Camera,501.9,5,Saturday,10,4.8,0.94,472.35
2024-05-28,P9,DSLR Camera,516.85,5,Tuesday,10,4.45,0.7,496.1
2024-11-08,P9,DSLR Camera,562.29,5,Friday,0,4.37,0.56,546.45
2023-08-12,P9,DSLR Camera,478.58,5,Saturday,15,3.72,0.05,476.41
2023-06-26,P9,DSLR Camera,469.35,5,Monday,20,3.99,0.27,485.77
2023-03-11,P9,DSLR Camera,532.58,5,Saturday,5,3.8,0.17,531.99
2023-07-04,P9,DSLR Camera,499.81,5,Tuesday,10,3.97,0.31,525.53
2024-02-16,P9,DSLR Camera,570.54,5,Friday,0,4.63,0.84,576.17
2024-04-13,P9,DSLR Camera,492.27,5,Saturday,15,4.13,0.39,499.89
2023-12-15,P9,DSLR Camera,493.98,5,Friday,15,3.94,0.37,476.39
2024-12-23,P9,DSLR Camera,468.49,5,Monday,20,4.03,0.34,440.34
2024-06-11,P9,DSLR Camera,472.74,5,Tuesday,15,4.03,0.43,454.03
2023-07-27,P9,DSLR Camera,524.38,5,Thursday,10,4.08,0.3,501.82
2023-04-03,P9,DSLR Camera,486.08,5,Monday,15,3.71,0.2,510.54
2023-06-26,P9,DSLR Camera,530.22,5,Monday,5,4.96,0.89,529.05
2024-02-23,P9,DSLR Camera,577.37,5,Friday,0,4.17,0.45,548.11
2024-08-29,P9,DSLR Camera,457.85,5,Thursday,20,3.88,0.25,453.91
2023-06-08,P9,DSLR Camera,445.3,5,Thursday,20,4.0,0.38,432.54
2023-08-11,P9,DSLR Camera,488.59,5,Friday,15,4.2,0.45,488.08
2023-08-04,P9,DSLR Camera,490.64,5,Friday,15,3.52,-0.04,495.28
2023-08-05,P9,DSLR Camera,579.28,5,Saturday,0,4.12,0.43,594.24
2023-01-29,P9,DSLR Camera,483.49,5,Sunday,15,4.97,1.02,503.37
2024-09-22,P9,DSLR Camera,557.12,5,Sunday,5,3.57,-0.01,577.53
2023-08-12,P9,DSLR Camera,536.99,5,Saturday,5,3.96,0.22,548.43
2023-02-27,P9,DSLR Camera,503.93,5,Monday,10,4.48,0.71,533.9
2024-04-04,P9,DSLR Camera,486.52,5,Thursday,15,4.71,0.77,493.72
2023-06-28,P9,DSLR Camera,570.94,5,Wednesday,0,4.25,0.54,547.21
2023-07-26,P9,DSLR Camera,528.63,5,Wednesday,10,3.76,0.1,512.67
2024-08-14,P9,DSLR Camera,480.5,5,Wednesday,15,4.85,0.87,507.52
2024-03-21,P9,DSLR Camera,521.07,5,Thursday,10,3.72,0.14,491.52
2023-02-14,P9,DSLR Camera,568.29,5,Tuesday,0,4.95,0.96,577.33
2024-04-20,P9,DSLR Camera,505.42,5,Saturday,10,3.86,0.18,512.84
2024-01-08,P9,DSLR Camera,460.71,5,Monday,20,4.9,1.0,485.88
2023-05-23,P9,DSLR Camera,482.16,5,Tuesday,15,4.49,0.58,489.55
2024-05-02,P9,DSLR Camera,460.5,5,Thursday,20,4.08,0.45,473.09
2023-01-02,P9,DSLR Camera,573.47,5,Monday,0,4.78,0.91,576.51
2024-09-07,P9,DSLR Camera,488.38,5,Saturday,15,3.67,0.05,498.96
2023-04-25,P9,DSLR Camera,571.23,5,Tuesday,0,4.82,0.93,555.39
2023-03-21,P9,DSLR Camera,482.25,5,Tuesday,15,4.71,0.78,461.86
2023-08-05,P9,DSLR Camera,508.56,5,Saturday,10,3.66,0.13,526.32
2023-11-03,P9,DSLR Camera,543.93,5,Friday,5,3.6,0.02,547.47
2024-10-13,P9,DSLR Camera,470.75,5,Sunday,20,4.59,0.76,473.26
2024-12-30,P9,DSLR Camera,564.26,5,Monday,0,4.17,0.45,585.48
2023-08-30,P9,DSLR Camera,524.66,5,Wednesday,10,3.71,0.05,542.05
2023-10-19,P9,DSLR Camera,560.26,5,Thursday,0,3.79,0.21,574.6
2023-01-22,P9,DSLR Camera,516.15,5,Sunday,10,4.9,0.92,544.31
2024-02-18,P9,DSLR Camera,568.76,5,Sunday,0,3.95,0.28,571.0
2023-12-01,P9,DSLR Camera,500.64,5,Friday,15,3.98,0.24,483.57
2023-01-28,P9,DSLR Camera,455.56,5,Saturday,20,4.79,0.91,465.03
2024-03-29,P9,DSLR Camera,485.31,5,Friday,15,4.73,0.73,512.07
2024-07-22,P9,DSLR Camera,552.34,5,Monday,5,4.11,0.37,556.02
2023-06-21,P9,DSLR Camera,581.86,5,Wednesday,0,4.74,0.78,601.36
2023-02-28,P9,DSLR Camera,537.68,5,Tuesday,5,3.76,0.13,548.7
2024-09-30,P9,DSLR Camera,484.61,5,Monday,15,3.74,0.26,466.05
2024-01-25,P9,DSLR Camera,512.25,5,Thursday,10,4.69,0.89,499.41
2024-04-26,P9,DSLR Camera,504.45,5,Friday,10,4.76,0.92,521.35
2024-07-24,P9,DSLR Camera,479.02,5,Wednesday,15,3.93,0.3,508.6
2024-04-27,P9,DSLR Camera,576.81,5,Saturday,0,3.62,0.18,581.55
2024-10-08,P9,DSLR Camera,445.67,5,Tuesday,20,3.74,0.07,432.36
2023-05-23,P9,DSLR Camera,545.4,5,Tuesday,5,4.75,0.73,566.13
2024-11-22,P9,DSLR Camera,458.99,5,Friday,20,4.44,0.69,477.82
2023-10-29,P9,DSLR Camera,476.76,5,Sunday,15,4.02,0.34,491.19
2023-07-27,P9,DSLR Camera,568.88,5,Thursday,0,4.52,0.58,554.01
2024-01-25,P9,DSLR Camera,577.67,5,Thursday,0,4.25,0.48,550.98
2023-01-27,P9,DSLR Camera,466.69,5,Friday,20,4.49,0.72,495.76
2023-12-16,P9,DSLR Camera,584.82,5,Saturday,0,4.95,0.97,557.09
2023-12-27,P9,DSLR Camera,558.55,5,Wednesday,0,3.6,0.15,539.33
2023-04-04,P9,DSLR Camera,559.75,5,Tuesday,0,4.57,0.76,561.95
2024-01-17,P9,DSLR Camera,472.37,5,Wednesday,15,4.14,0.49,447.09
2023-01-23,P9,DSLR Camera,493.96,5,Monday,15,4.09,0.32,467.3
2024-10-25,P9,DSLR Camera,516.06,5,Friday,10,4.09,0.3,512.92
2024-03-29,P9,DSLR Camera,551.15,5,Friday,5,4.44,0.59,568.56
2023-11-19,P9,DSLR Camera,499.07,5,Sunday,15,3.57,-0.01,478.87
2024-10-05,P9,DSLR Camera,475.59,5,Saturday,15,4.66,0.68,478.48
2023-01-02,P9,DSLR Camera,484.49,5,Monday,15,4.97,1.01,457.13
2023-04-23,P9,DSLR Camera,467.14,5,Sunday,20,3.74,0.21,487.14
2023-07-23,P9,DSLR Camera,481.03,5,Sunday,15,4.68,0.88,485.28
2023-06-03,P9,DSLR Camera,582.13,5,Saturday,0,4.91,0.89,597.2
2024-12-09,P9,DSLR Camera,580.81,5,Monday,0,4.81,0.9,568.56
2023-03-20,P9,DSLR Camera,527.74,5,Monday,10,4.21,0.46,508.34
2023-08-14,P9,DSLR Camera,452.96,5,Monday,20,3.69,0.19,431.64
2024-06-11,P9,DSLR Camera,580.69,5,Tuesday,0,3.76,0.12,560.98
2023-02-18,P9,DSLR Camera,471.96,5,Saturday,20,3.67,0.21,447.34
2023-07-16,P9,DSLR Camera,574.53,5,Sunday,0,3.84,0.3,591.44
2024-02-10,P9,DSLR Camera,541.39,5,Saturday,5,4.14,0.51,527.14
2024-06-11,P9,DSLR Camera,452.09,5,Tuesday,20,4.67,0.77,441.77
2024-11-22,P9,DSLR Camera,562.4,5,Friday,0,3.52,-0.03,540.77
2023-03-27,P9,DSLR Camera,501.84,5,Monday,10,4.28,0.61,492.33
2024-02-07,P9,DSLR Camera,524.08,5,Wednesday,10,3.94,0.38,514.49
2024-04-12,P9,DSLR Camera,495.95,5,Friday,15,4.4,0.54,507.01
2023-04-22,P9,DSLR Camera,565.62,5,Saturday,0,4.2,0.44,567.37
2024-12-24,P9,DSLR Camera,521.91,5,Tuesday,10,4.26,0.55,519.47
2023-03-26,P9,DSLR Camera,581.72,5,Sunday,0,4.11,0.38,599.54
2023-04-16,P9,DSLR Camera,486.79,5,Sunday,15,4.9,0.93,471.79
2024-07-24,P9,DSLR Camera,506.3,5,Wednesday,10,4.15,0.51,520.52
2024-08-02,P9,DSLR Camera,528.56,5,Friday,10,3.81,0.2,548.38
2024-06-22,P9,DSLR Camera,493.8,5,Saturday,15,4.24,0.4,474.49
2024-02-02,P9,DSLR Camera,526.97,5,Friday,10,4.43,0.62,556.54
2023-01-02,P9,DSLR Camera,519.72,5,Monday,10,4.71,0.89,528.67
2023-12-10,P9,DSLR Camera,500.26,5,Sunday,10,4.9,0.92,514.9
2024-03-08,P9,DSLR Camera,514.91,5,Friday,10,3.98,0.23,542.13
2024-08-06,P9,DSLR Camera,563.25,5,Tuesday,0,3.77,0.16,571.65
2023-07-04,P9,DSLR Camera,515.76,5,Tuesday,10,4.87,0.94,527.65
2023-08-27,P9,DSLR Camera,452.64,5,Sunday,20,4.72,0.84,473.0
2023-08-09,P9,DSLR Camera,561.49,5,Wednesday,0,4.66,0.7,534.56
2023-12-06,P9,DSLR Camera,537.49,5,Wednesday,5,3.59,-0.04,516.91
2023-01-10,P9,DSLR Camera,536.9,5,Tuesday,5,3.89,0.2,516.85
2024-02-03,P9,DSLR Camera,455.42,5,Saturday,20,4.14,0.42,474.8
2024-05-19,P9,DSLR Camera,524.74,5,Sunday,10,4.02,0.37,511.95
2023-08-27,P9,DSLR Camera,476.76,5,Sunday,15,3.59,0.14,472.05
2024-12-01,P9,DSLR Camera,513.68,5,Sunday,10,4.1,0.31,489.68
2024-10-31,P9,DSLR Camera,479.25,5,Thursday,15,3.52,0.02,480.49
2024-04-22,P9,DSLR Camera,458.32,5,Monday,20,4.21,0.43,435.66
2023-10-27,P9,DSLR Camera,571.2,5,Friday,0,4.91,1.04,592.09
2024-11-01,P9,DSLR Camera,475.35,5,Friday,15,4.39,0.51,474.01
2024-09-03,P9,DSLR Camera,556.65,5,Tuesday,5,3.82,0.14,573.33
2024-03-16,P9,DSLR Camera,538.48,5,Saturday,5,4.55,0.67,565.1
2023-05-27,P9,DSLR Camera,528.31,5,Saturday,10,4.39,0.53,540.22
2023-02-16,P9,DSLR Camera,503.0,5,Thursday,10,4.66,0.84,493.37
2023-09-02,P9,DSLR Camera,556.89,5,Saturday,5,4.71,0.75,572.56
2024-12-13,P9,DSLR Camera,586.65,5,Friday,0,4.55,0.78,581.98
2023-05-14,P9,DSLR Camera,503.9,5,Sunday,10,4.82,0.92,488.5
2024-11-12,P9,DSLR Camera,573.75,5,Tuesday,0,3.89,0.2,591.16
2023-11-19,P9,DSLR Camera,550.58,5,Sunday,5,4.27,0.59,555.22
2023-06-17,P9,DSLR Camera,519.62,5,Saturday,10,4.37,0.5,520.81
2024-05-10,P9,DSLR Camera,475.01,5,Friday,15,3.67,0.15,490.37
2023-09-26,P9,DSLR Camera,579.47,5,Tuesday,0,4.67,0.88,578.9
2024-06-21,P9,DSLR Camera,500.37,5,Friday,15,4.93,1.03,485.13
2023-08-27,P9,DSLR Camera,448.14,5,Sunday,20,4.3,0.49,453.58
2024-09-11,P9,DSLR Camera,512.45,5,Wednesday,10,3.85,0.29,524.46
2024-10-02,P9,DSLR Camera,453.07,5,Wednesday,20,3.85,0.14,458.66
2024-09-03,P9,DSLR Camera,466.16,5,Tuesday,20,4.15,0.44,450.02
2024-05-30,P9,DSLR Camera,457.44,5,Thursday,20,4.0,0.41,469.92
2023-05-19,P9,DSLR Camera,444.37,5,Friday,20,3.76,0.1,435.19
2024-04-15,P9,DSLR Camera,461.54,5,Monday,20,3.67,0.16,455.82
2024-04-28,P9,DSLR Camera,536.79,5,Sunday,5,4.82,0.9,549.76
2024-08-02,P9,DSLR Camera,579.29,5,Friday,0,3.73,0.06,564.08
2023-04-21,P9,DSLR Camera,550.12,5,Friday,5,4.95,0.93,557.89
2024-01-21,P9,DSLR Camera,497.52,5,Sunday,15,4.59,0.8,511.39
2024-02-24,P9,DSLR Camera,524.34,5,Saturday,10,4.84,0.9,551.76
2023-08-20,P9,DSLR Camera,586.21,5,Sunday,0,3.54,0.04,602.4
2023-01-17,P9,DSLR Camera,451.73,5,Tuesday,20,3.98,0.27,455.13
2024-07-04,P9,DSLR Camera,462.11,5,Thursday,20,4.83,0.89,433.65
2024-03-29,P9,DSLR Camera,552.91,5,Friday,5,4.96,0.96,524.02
2024-12-11,P9,DSLR Camera,483.51,5,Wednesday,15,4.92,0.99,475.28
2024-05-11,P9,DSLR Camera,515.86,5,Saturday,10,4.61,0.65,540.96
2023-04-29,P9,DSLR Camera,524.12,5,Saturday,10,4.72,0.9,550.42
2023-07-22,P9,DSLR Camera,449.75,5,Saturday,20,4.71,0.81,433.62
2023-12-27,P9,DSLR Camera,491.31,5,Wednesday,15,4.9,1.0,487.75
2024-01-15,P9,DSLR Camera,513.56,5,Monday,10,4.03,0.3,528.11
2024-04-13,P9,DSLR Camera,535.94,5,Saturday,5,4.72,0.72,540.09
2023-06-02,P9,DSLR Camera,553.24,5,Friday,5,4.88,0.94,536.18
2024-12-09,P9,DSLR Camera,464.59,5,Monday,20,4.23,0.39,483.71
2024-12-23,P9,DSLR Camera,561.34,5,Monday,0,4.61,0.74,565.1
2023-09-17,P9,DSLR Camera,582.26,5,Sunday,0,3.93,0.37,555.22
2023-06-25,P9,DSLR Camera,462.62,5,Sunday,20,3.91,0.27,445.93
2024-08-14,P9,DSLR Camera,524.25,5,Wednesday,10,4.74,0.77,541.99
2024-02-02,P9,DSLR Camera,488.49,5,Friday,15,3.91,0.34,474.2
2023-06-07,P9,DSLR Camera,465.33,5,Wednesday,20,3.75,0.24,491.57
2023-04-30,P9,DSLR Camera,567.73,5,Sunday,0,4.35,0.52,555.24
